c0,c1,alpha_under,alpha_met,beta0_under,beta0_met,beta1_under,beta1_met
2.274805389587902,-0.7410405161377573,0.2973567052228542,0.23803690949927508,3.1892984320423903,0.002302308737269363,-6.142158595190513e-7,1.2454860964088434e-5
0.004465901218798198,-0.41065562315096843,0.5300028254949642,0.2178266824905537,2.8468665681646277,0.007750733150340094,4.37909752018768e-8,2.248032103480079e-9
